gene_name,gene_id,mean_normal_tissue,se_normal_tissue,mean_TCGA_BRCA_tumor,se_TCGA_BRCA_tumor
RP11-777F6.3,ENSG00000270510.1,2.852788889,0.072314408,0,0
PSMA2P1,ENSG00000254582.1,0.151759695,0.00899368,0.159806629,0.030230746
CTD-2028E8.1,ENSG00000255391.1,0.018756209,0.003518078,0,0
CTD-2028E8.2,ENSG00000279701.1,0.014145752,0.00191838,0,0
RP11-137O10.1,ENSG00000278929.1,0.00246841,0.00112713,0,0
RNU6-1135P,ENSG00000223015.1,0.001885621,0.001334245,0.015054356,0.007736233
U6,ENSG00000283412.1,0,0,0.026994223,0.012189459
RP11-720D4.3,ENSG00000255183.1,0.009620479,0.003482901,0,0
RP11-720D4.2,ENSG00000279341.1,0.014261002,0.001457378,0,0
MTCYBP41,ENSG00000254650.1,0.018976253,0.002232445,0.024942992,0.006241243
RP11-665E10.1,ENSG00000255022.1,0.010765577,0.002400205,0,0
RP11-665E10.2,ENSG00000279793.1,0.013027015,0.002091059,0,0
RP11-665E10.4,ENSG00000280307.1,0.003420044,9.85E-04,0,0
RP11-665E10.3,ENSG00000254794.1,0,0,0,0
RP11-164N3.1,ENSG00000255516.1,7.97E-04,4.68E-04,0,0
RP11-164N3.2,ENSG00000255102.1,0.009539651,0.002700958,0,0
RP11-164N3.3,ENSG00000255241.1,7.28E-04,5.16E-04,0,0
Y_RNA,ENSG00000206690.1,0.00244902,0.001417796,0.306436174,0.081552032
RAB38,ENSG00000123892.11,3.61225817,0.144826217,24.57372225,1.153717481
RP11-685B24.1,ENSG00000279733.1,0.001302614,3.79E-04,0,0
MIR3166,ENSG00000266581.1,0,0,0.012854735,0.003891374
CTSC,ENSG00000109861.15,22.13361656,0.470477376,14.27383987,0.403714346
GAPDHP70,ENSG00000249489.1,0.09862549,0.005176746,0.21141875,0.007935526
GRM5,ENSG00000168959.14,0.014463181,0.00124396,0.021887879,0.003291615
GRM5-AS1,ENSG00000255082.1,0.018950545,0.002937967,0.008326989,0.000803547
RNU6-16P,ENSG00000207113.1,0.0188122,0.004249194,0.223413163,0.044065211
TYR,ENSG00000077498.8,0.05821634,0.013556028,0.08729536,0.030672901
CBX3P7,ENSG00000197692.5,0.073291503,0.006321431,0.160113731,0.008536196
RP11-796A5.3,ENSG00000279297.1,0.030062092,0.003579438,0,0
RP11-796A5.4,ENSG00000279603.1,0.022143355,0.002751706,0,0
NOX4,ENSG00000086991.12,3.799617865,0.138035516,6.698381439,0.16318456
RP11-745I13.1,ENSG00000255295.1,8.01E-04,5.15E-04,0,0
RP11-643G5.1,ENSG00000279248.1,0.002050109,0.00116192,0,0
RP11-643G5.2,ENSG00000279697.1,0.001012854,4.22E-04,0,0
RP11-643G5.6,ENSG00000255429.1,0.017100871,0.003474172,0,0
RP11-643G5.7,ENSG00000279045.1,0.002431155,0.001132033,0,0
RP11-643G5.4,ENSG00000279056.1,8.11E-04,5.92E-04,0,0
RP11-643G5.5,ENSG00000280201.1,4.41E-04,2.77E-04,0,0
FOLH1B,ENSG00000134612.11,0.062380392,0.005212094,0.207691477,0.026172638
UBTFL10,ENSG00000255385.1,5.56E-04,3.28E-04,0.012698106,0.006534967
RP11-313I2.3,ENSG00000279163.1,1.85E-04,1.85E-04,0,0
TRIM77,ENSG00000214414.9,4.64E-04,3.44E-04,0.003693371,0.001593529
RP11-313I2.13,ENSG00000255486.1,4.66E-04,2.89E-04,0,0
RP11-313I2.5,ENSG00000255540.1,3.43E-04,1.64E-04,0,0
UBTFL2,ENSG00000234376.4,9.92E-04,3.75E-04,0.00320464,0.000719143
RP11-313I2.11,ENSG00000254971.1,0.00112963,4.78E-04,0,0
RP11-313I2.6,ENSG00000255170.2,0.002597821,0.001515631,0,0
RP11-313I2.10,ENSG00000204456.4,2.43E-04,1.80E-04,0,0
TRIM64DP,ENSG00000254751.2,0.001940741,7.51E-04,0.001665909,0.000645446
RP11-358N4.3,ENSG00000255162.1,9.95E-04,3.66E-04,0,0
RP11-358N4.5,ENSG00000255285.1,0,0,0,0
TRIM49,ENSG00000168930.13,7.80E-04,2.63E-04,0.037193087,0.021582483
RP11-358N4.6,ENSG00000250946.2,9.07E-04,4.58E-04,0,0
TRIM53BP,ENSG00000166013.11,5.32E-05,5.32E-05,0.000881818,0.000358359
TRIM51BP,ENSG00000204455.7,0.011267538,0.001303056,0.005372064,0.000927076
RP11-81M19.3,ENSG00000254558.1,0.299615686,0.015577981,0,0
TRIM64B,ENSG00000189253.7,0.00172854,3.68E-04,0.002838636,0.000789897
RP11-313I2.8,ENSG00000255235.1,0,0,0,0
AP000648.3,ENSG00000254617.1,1.46E-04,1.46E-04,0.00606089,0.0020492
RP11-81M19.1,ENSG00000254785.1,5.34E-04,1.89E-04,0,0
MTND1P35,ENSG00000255055.1,6.65E-04,3.40E-04,0.000478598,0.000243285
TRIM49D1,ENSG00000223417.8,8.82E-05,6.28E-05,0.000597538,0.000410043
TRIM49D2,ENSG00000233802.8,8.91E-05,6.30E-05,3.41E-05,3.41E-05
RP11-529A4.4,ENSG00000254818.1,1.84E-04,6.49E-05,0,0
RP11-529A4.16,ENSG00000278837.1,4.99E-04,3.58E-04,0,0
RP11-529A4.15,ENSG00000255360.1,2.26E-04,2.26E-04,0,0
RP11-529A4.5,ENSG00000254655.1,0,0,0,0
TRIM64,ENSG00000204450.7,4.62E-04,1.66E-04,0.000103693,7.53E-05
RP11-529A4.7,ENSG00000255305.1,0.013309586,0.001661512,0,0
TRIM51EP,ENSG00000237706.4,0.002101089,5.36E-04,0.000472727,0.000145813
TRIM53AP,ENSG00000225581.3,4.65E-04,2.21E-04,0.002465625,0.000782004
RP11-313I2.7,ENSG00000255184.1,0.001859913,7.66E-04,0,0
TRIM49C,ENSG00000204449.3,7.56E-04,0.000251982,0.009365909,0.00525402
RP11-529A4.9,ENSG00000254803.1,0,0,0,0
RP11-529A4.12,ENSG00000254916.1,0.002581699,8.91E-04,0,0
TRIM64EP,ENSG00000223709.5,0.008598475,0.002284005,0.000914299,0.000274906
RP11-529A4.10,ENSG00000255011.1,5.20E-04,5.20E-04,0,0
RP11-716D19.1,ENSG00000254888.2,0.00192658,8.87E-04,0,0
UBTFL1,ENSG00000255009.4,0.003040741,0.001230337,0.004657955,0.001269795
AP000648.6,ENSG00000254436.1,0.008520044,0.003196642,0,0
SNORD56,ENSG00000207299.1,0,0,0,0
AP000648.4,ENSG00000279299.1,4.63E-04,3.32E-04,2.701859091,0.083894838
NAALAD2,ENSG00000077616.10,5.205441394,0.191970946,0.620065057,0.020716158
AP000648.5,ENSG00000280385.1,2.43507146,0.055626648,0,0
CHORDC1,ENSG00000110172.11,10.94647277,0.20902187,10.59507623,0.226088136
RP11-121L10.2,ENSG00000280367.1,0.174898257,0.007530938,0,0
DISC1FP1,ENSG00000261645.5,0.166599129,0.007557572,0.044360038,0.005907218
TUBAP2,ENSG00000214391.3,0.311549891,0.010594946,1.172220265,0.024052926
MIR4490,ENSG00000266703.1,0,0,0.000726231,0.000726231
RP11-660M18.1,ENSG00000280430.1,0.005262963,0.001552088,0,0
MIR1261,ENSG00000221586.1,8.58E-04,8.58E-04,0.016480398,0.005194787
RP11-678K21.1,ENSG00000280085.1,0.001361874,8.08E-04,0,0
RP11-678K21.2,ENSG00000279209.1,0.001930719,5.03E-04,0,0
RP11-678K21.3,ENSG00000279438.1,7.16E-04,3.59E-04,0,0
OSBPL9P2,ENSG00000254677.1,0.009800654,0.00222124,0.008293939,0.001739307
OSBPL9P3,ENSG00000255070.1,0.002284314,7.03E-04,0.004348485,0.001391434
RP11-699F16.2,ENSG00000255187.1,0.005435948,0.002044891,0,0
RP11-739P6.1,ENSG00000280124.1,0.001188453,5.70E-04,0,0
RP11-739P6.2,ENSG00000278980.1,9.87E-05,9.87E-05,0,0
RP11-843F11.1,ENSG00000280093.1,0,0,0,0
RP11-201M22.1,ENSG00000255332.7,0.007789325,0.003540646,0,0
TUBB4BP4,ENSG00000254961.1,0,0,0.003778883,0.001566312
RP11-806N19.2,ENSG00000278859.1,9.51E-04,4.75E-04,0,0
RPL7AP57,ENSG00000242248.2,8.94E-04,3.84E-04,0.013020739,0.001472323
NDUFB11P1,ENSG00000235547.3,2.90E-04,2.05E-04,0.025535417,0.004641867
FAT3,ENSG00000165323.15,0.229356863,0.015404186,0.39948911,0.019103837
PGAM1P9,ENSG00000249255.1,0.001171895,5.29E-04,0.012122159,0.002572981
RP11-675M1.2,ENSG00000254705.1,6.29E-04,3.45E-04,0,0
RPS3AP42,ENSG00000244244.2,0.002532898,5.49E-04,0.014788068,0.002374892
RP11-203F8.1,ENSG00000255506.1,0.005532898,0.001392413,0,0
RP11-676F20.4,ENSG00000282916.1,0.014493246,0.005685217,0,0
RP11-676F20.2,ENSG00000255127.2,0.001144227,4.05E-04,0,0
RP11-676F20.5,ENSG00000282940.1,0.00463159,0.002329664,0,0
SNRPGP16,ENSG00000255287.1,0,0,0.00578286,0.00289131
RP11-676F20.1,ENSG00000254874.1,0.003186928,0.001084317,0,0
MTNR1B,ENSG00000134640.2,0.006287364,0.001066365,0.105055871,0.024553483
RPL26P31,ENSG00000242807.1,0.005178649,0.001570714,0.012828693,0.003758002
RP11-183A22.3,ENSG00000278892.1,0.044537037,0.005124852,0,0
RP11-573M3.6,ENSG00000279304.1,0.023380392,0.003743373,0,0
SLC36A4,ENSG00000180773.14,6.195041394,0.099790799,4.564153125,0.127852594
RP11-573M3.3,ENSG00000255445.1,1.256218301,0.036663757,0,0
RP11-573M3.2,ENSG00000280379.1,0.15917451,0.0076175,0,0
RP11-573M3.5,ENSG00000279269.1,0.064173638,0.005798292,0,0
RP11-573M3.4,ENSG00000233737.3,0.006340959,0.003046617,0,0
RP11-755E23.3,ENSG00000255233.1,0.036822658,0.00436675,0,0
RP11-755E23.2,ENSG00000279684.1,0.07275207,0.005792642,0,0
DEUP1,ENSG00000165325.13,0.131446187,0.012501385,0.503282197,0.033081759
SMCO4,ENSG00000166002.6,22.0157342,0.552325608,42.67069081,1.018447781
RP11-288E14.2,ENSG00000234106.3,0.602279521,0.021244782,0,0
RN7SL223P,ENSG00000240202.3,0,0,0.039365625,0.016070597
RP11-178H8.1,ENSG00000279454.1,0.003981046,0.001481454,0,0
RP11-178H8.2,ENSG00000278953.1,0.002470806,9.17E-04,0,0
RP11-178H8.3,ENSG00000255515.1,0.00336841,0.001004367,0,0
CEP295,ENSG00000166004.14,3.755421786,0.071688447,5.661362689,0.138483976
Y_RNA,ENSG00000199875.1,0.264743137,0.017935667,0.306436174,0.081552032
SCARNA9,ENSG00000254911.3,3.249501961,0.104005964,0.759591477,0.185192397
RP11-178H8.7,ENSG00000279696.1,1.914345752,0.041190273,0,0
TAF1D,ENSG00000166012.16,45.13784314,0.712188611,18.28630729,0.35798177
SNORD6,ENSG00000202314.1,0.0423,0.007704394,8.977708428,0.373528666
SNORA1,ENSG00000206834.1,4.655677996,0.152662141,0,0
SNORA8,ENSG00000207304.1,27.51330937,0.566605804,0,0
SNORD5,ENSG00000239195.1,0.125402832,0.013608273,0,0
SNORA18,ENSG00000207145.1,5.845908715,0.185545519,0,0
MIR1304,ENSG00000284458.1,3.367844227,0.120328375,0,0
C11orf54,ENSG00000182919.14,11.88964052,0.18893356,8.299024621,0.139675417
MED17,ENSG00000042429.11,9.343470588,0.145292632,0.986340057,0.018103993
VSTM5,ENSG00000214376.5,0.630947277,0.029033599,1.236086742,0.120039882
Y_RNA,ENSG00000206911.1,0.012732898,0.003173173,0.306436174,0.081552032
HPRTP4,ENSG00000255995.1,0.0018878,0.0018878,0,0
HPRT1P3,ENSG00000256752.1,2.38E-04,2.38E-04,0.002640909,0.001257613
HEPHL1,ENSG00000181333.11,0.108573203,0.004834844,0.496312121,0.069938612
PHBP16,ENSG00000227593.2,0.004435294,9.91E-04,0.009327083,0.001734799
PANX1,ENSG00000110218.8,11.26212418,0.279798454,31.73239015,0.504337877
RP11-680H20.1,ENSG00000256745.1,0.857331808,0.023567152,0,0
RP11-680H20.2,ENSG00000250519.6,0.127142048,0.009057799,0,0
IZUMO1R,ENSG00000183560.9,0.031162745,0.003375503,0.213853693,0.015696152
GPR83,ENSG00000123901.8,0.188744662,0.020271811,0.370999905,0.034068179
MRE11,ENSG00000020922.12,13.17445316,0.255914835,15.55942604,0.26100082
MIR548L,ENSG00000221230.1,0.056700871,0.009926242,0.596841383,0.070698676
RP11-685N10.1,ENSG00000255893.1,3.081010675,0.11657852,0,0
ANKRD49,ENSG00000168876.8,13.34224837,0.253035242,16.12930275,0.247780174
C11orf97,ENSG00000257057.2,0.035634858,0.011919803,0.180800663,0.041829048
FUT4,ENSG00000196371.3,3.549884532,0.066639839,3.208212121,0.071404637
RP11-867G2.4,ENSG00000280167.1,0.368147059,0.015851943,0,0
PIWIL4,ENSG00000134627.11,3.997474946,0.078852934,1.817202462,0.060947356
RP11-867G2.5,ENSG00000233536.2,0.020259259,0.002341634,0,0
RP11-867G2.6,ENSG00000255666.5,0.061300654,0.00728641,0,0
RP11-867G2.8,ENSG00000255929.5,0.009736166,0.002201445,0,0
AMOTL1,ENSG00000166025.17,22.54034858,0.291384878,16.31216307,0.407261372
ST13P11,ENSG00000213368.3,0.066276253,0.004707203,0.067117614,0.003727329
RP11-856F16.2,ENSG00000256469.1,0.022403704,0.005122235,0,0
CWC15,ENSG00000150316.11,63.82422658,0.564261949,60.08857178,0.73931717
KDM4D,ENSG00000186280.6,1.15903573,0.029689468,1.932742898,0.037042824
RP11-60C6.3,ENSG00000255653.1,0.026696514,0.002991045,0,0
KDM4E,ENSG00000235268.2,0.204511111,0.008701519,0.086229167,0.00685365
RP11-60C6.8,ENSG00000274486.1,0.076242919,0.005728427,0,0
RP11-60C6.5,ENSG00000256779.2,0.154005447,0.005857783,0,0
RP11-60C6.6,ENSG00000257012.1,0.003476035,7.56E-04,0,0
KDM4F,ENSG00000255855.2,0.002514161,4.73E-04,0.002881723,0.000730757
RP11-735A19.3,ENSG00000277984.1,0.223467102,0.014590365,0,0
SRSF8,ENSG00000263465.4,36.19514161,0.49457613,46.15531676,0.645855977
ENDOD1,ENSG00000149218.4,32.96750545,0.496123014,51.50927528,1.272210257
BUD13P1,ENSG00000270689.1,0.603091721,0.02390124,0.253986742,0.012817509
RP11-712B9.5,ENSG00000270578.1,0.682992593,0.029437372,0,0
RP11-712B9.2,ENSG00000245552.6,1.109235948,0.02627827,0,0
SESN3,ENSG00000149212.11,14.90501525,0.41103903,30.56110748,1.837899197
RP11-712B9.6,ENSG00000282834.1,0.260827015,0.018044727,0,0
RP11-338H14.1,ENSG00000250390.2,0.058113725,0.005098255,0,0
RP11-644L4.1,ENSG00000255605.1,0.016794771,0.002492823,0,0
CTD-2564P9.3,ENSG00000273600.1,6.57E-04,2.96E-04,0,0
FAM76B,ENSG00000077458.12,17.48383224,0.286768944,9.78991733,0.158118955
CEP57,ENSG00000166037.10,20.67775599,0.317417107,14.36029972,0.219830894
MTMR2,ENSG00000087053.18,15.43383442,0.191005366,10.2594179,0.201204195
RNA5SP345,ENSG00000222578.1,0.232385621,0.018648537,0.451192708,0.034578354
RP11-697H10.1,ENSG00000242993.1,0.153479956,0.009947533,0,0
MAML2,ENSG00000184384.13,21.877939,0.49964884,12.48779801,0.369554372
CCDC82,ENSG00000149231.11,22.3874183,0.298613863,2.714538447,0.069627461
JRKL,ENSG00000183340.6,8.912638344,0.160457762,11.91647898,0.264558053
JRKL-AS1,ENSG00000255679.1,0.003382571,0.001047644,0.02411875,0.003407302
RNA5SP346,ENSG00000200411.1,0.001030283,0.001030283,0.007925473,0.003427754
RP11-49K4.2,ENSG00000256684.1,0.005287146,0.001825969,0,0
RP11-360K13.1,ENSG00000254587.1,0.004102614,9.23E-04,0,0
RP11-360K13.2,ENSG00000255376.1,0,0,0,0
MED28P5,ENSG00000255205.1,2.16E-04,2.16E-04,0.001951989,0.001063168
RP11-693I21.1,ENSG00000270753.1,0,0,0,0
RP11-882G5.1,ENSG00000255039.1,4.65E-04,2.74E-04,0,0
RNA5SP347,ENSG00000199315.1,0,0,0.004387689,0.002695016
RP11-379J13.2,ENSG00000255502.5,0.003309804,0.001308118,0,0
RP11-379J13.1,ENSG00000254555.1,6.41E-04,6.41E-04,0,0
RP11-684B20.1,ENSG00000255380.1,3.06E-04,3.06E-04,0,0
CTD-2342I9.1,ENSG00000254939.1,0.00194183,4.43E-04,0,0
RP11-115E19.1,ENSG00000254599.1,0.001622004,0.001115495,0,0
RP11-99C10.1,ENSG00000254830.1,0,0,0,0
CNTN5,ENSG00000149972.10,0.012747712,0.001003558,0.226121402,0.035932608
RN7SKP53,ENSG00000223269.1,0.001347277,7.24E-04,0.006126799,0.002319943
RPA2P3,ENSG00000255547.1,0.005021351,0.001030365,0.016212689,0.001875538
RN7SL222P,ENSG00000242165.3,3.46E-04,3.46E-04,0.003375852,0.001255555
AP000620.1,ENSG00000255059.1,0.057787364,0.003966683,0,0
CTD-2383M3.1,ENSG00000248027.1,0.355256209,0.014681359,0,0
ARHGAP42,ENSG00000165895.17,5.237257081,0.088274839,4.771551326,0.132551668
RN7SKP115,ENSG00000200047.1,0.006367974,0.001968175,0.042658712,0.013005577
TMEM133,ENSG00000170647.3,9.596163399,0.149587153,0,0
PGR,ENSG00000082175.14,7.60590719,0.472794446,39.41979195,2.460449628
PGR-AS1,ENSG00000282728.1,1.254515468,0.050151638,0.520449811,0.021219966
RP11-788M5.3,ENSG00000255504.2,0.549170806,0.03489005,0,0
TRPC6,ENSG00000137672.12,6.764466231,0.134156421,2.837755966,0.254468109
MIR3920,ENSG00000263885.1,0.006583224,0.002518067,0.173891951,0.025615574
RP11-748H22.1,ENSG00000254506.1,0.271958606,0.013063897,0,0
RP11-748H22.2,ENSG00000254534.1,0.001524837,4.48E-04,0,0
ANGPTL5,ENSG00000187151.7,2.170623094,0.148246752,0.194879545,0.018300349
CEP126,ENSG00000110318.13,6.036702614,0.116954993,6.268993371,0.28063347
C11orf70,ENSG00000137691.12,2.158314815,0.040746718,0,0
5S_rRNA,ENSG00000274097.1,0.035630937,0.005931422,0.000584564,0.000458946
RP11-732A21.2,ENSG00000260008.1,0.077876906,0.004277676,0,0
RP11-732A21.3,ENSG00000277459.1,2.312681264,0.071927979,0,0
YAP1,ENSG00000137693.13,66.49812636,0.870319839,55.04296686,0.929352655
RP11-864G5.1,ENSG00000243777.1,0.058332244,0.003707849,0,0
RP11-864G5.7,ENSG00000270868.1,0.001893682,0.001091707,0,0
RP11-864G5.8,ENSG00000271600.1,0.005654031,0.001992385,0,0
RNU6-952P,ENSG00000212466.1,0.007894336,0.004574382,0.023363542,0.00603777
BIRC3,ENSG00000023445.13,8.001590414,0.268000535,18.1155571,0.732303254
BIRC2,ENSG00000110330.8,29.32069717,0.339000596,50.44898523,0.726464288
TMEM123,ENSG00000152558.14,72.138061,1.407115493,254.036288,6.462432921
RP11-315O6.1,ENSG00000255337.1,2.064224401,0.097911543,0,0
RP11-315O6.2,ENSG00000255482.1,0.001710022,6.78E-04,0,0
MMP7,ENSG00000137673.8,100.0643547,7.603528518,151.1943228,15.13520191
MMP20,ENSG00000137674.3,0.19148366,0.015284368,0.704104072,0.121236201
RP11-817J15.2,ENSG00000256916.1,4.578438998,0.357911295,0,0
RP11-817J15.3,ENSG00000281655.1,4.158136166,0.382229371,0,0
MMP27,ENSG00000137675.4,1.534456645,0.076514347,0.444896402,0.052388968
MMP8,ENSG00000118113.11,0.426917865,0.04760113,0.477426894,0.045398946
WTAPP1,ENSG00000255282.6,0.285426144,0.017272861,0.232183523,0.013680521
AP000619.5,ENSG00000225678.2,0.005506536,0.001053495,0,0
AP000647.3,ENSG00000256254.1,0.004642919,0.001213314,0,0
MMP10,ENSG00000166670.9,0.25328671,0.036345035,11.79970047,1.016722342
MMP1,ENSG00000196611.4,0.425658606,0.148313285,47.39536004,4.042725316
AP000619.6,ENSG00000256035.1,0.004326362,9.48E-04,0,0
MMP3,ENSG00000149968.11,66.05591307,7.276042553,30.48178277,1.522193708
MMP12,ENSG00000262406.2,0.913743137,0.131201432,14.03888409,1.448070498
BOLA3P1,ENSG00000255469.1,0.009844009,0.003793969,0.050489015,0.014967754
RNU7-159P,ENSG00000238562.1,0.001235512,0.001235512,0.35259536,0.098664192
MMP13,ENSG00000137745.11,0.087593028,0.027343582,38.1378178,2.077184979
RP11-690D19.4,ENSG00000276521.1,0.003664488,0.001039745,0,0
RP11-690D19.1,ENSG00000239861.1,0.008688017,0.00180301,0,0
RP11-690D19.3,ENSG00000260966.1,3.594840523,0.086577768,0,0
DCUN1D5,ENSG00000137692.11,23.32693682,0.28189289,7.429748864,0.123466066
DYNC2H1,ENSG00000187240.13,6.047448802,0.127266975,6.256919413,0.185845596
MTCO3P15,ENSG00000254895.2,0.051818519,0.005886775,0.089760511,0.025966882
MTATP6P15,ENSG00000254931.2,0.038712854,0.003634709,0.05692339,0.014261665
MTCO2P15,ENSG00000255417.1,0.048693028,0.004776991,0.075783428,0.022819682
MTCO1P15,ENSG00000255350.1,0.061811547,0.004096244,0.101847064,0.020406663
MTND2P26,ENSG00000254565.1,0.054775599,0.004431581,0.077622822,0.022416008
MTND1P36,ENSG00000253245.2,0.068609586,0.005594103,0.061085701,0.016553402
RP11-37O16.8,ENSG00000254824.1,0.004347277,0.002193384,0,0
RP11-563P16.1,ENSG00000254987.1,0.564541394,0.040680796,0,0
MIR4693,ENSG00000264200.1,0,0,0.017376515,0.007037336
PDGFD,ENSG00000170962.12,30.89778431,0.904329539,21.0341197,0.566049093
RP11-617B3.2,ENSG00000255548.1,0.404032462,0.023568305,0,0
DDI1,ENSG00000170967.4,0.071362527,0.015959191,0.031136364,0.008185998
MIR7641-1,ENSG00000280773.2,0,0,0,0
RP11-886D15.1,ENSG00000256422.5,0.013550763,0.002024526,0,0
RP11-681H10.1,ENSG00000270449.1,0.002030065,0.001240631,0,0
RP11-693N9.1,ENSG00000254569.1,8.36E-04,8.36E-04,0,0
CASP12,ENSG00000204403.9,3.240163834,0.145530775,0.325313163,0.012698273
RP11-693N9.2,ENSG00000235505.7,6.564995207,0.219045552,0,0
CASP4,ENSG00000196954.13,52.56782135,0.735760362,20.11951449,0.311612599
CASP5,ENSG00000137757.10,0.248223747,0.079225465,0.446342614,0.026139413
CASP1,ENSG00000137752.23,17.76111765,0.389338061,18.34366364,0.421841351
CARD16,ENSG00000204397.7,12.23821786,0.314989586,10.58729205,0.396842698
CASP1P2,ENSG00000254750.1,0.490951198,0.038051163,0.595298295,0.034678956
CARD17,ENSG00000255221.3,0.014310675,0.001753358,0.430384943,0.034082428
CASP1P1,ENSG00000255430.1,0.002516558,0.001555818,0.009054451,0.00321554
CARD18,ENSG00000255501.1,0.105437691,0.07086045,0.298412973,0.155498063
RP11-94P11.4,ENSG00000254998.1,0.017081917,0.003493509,0,0
OR2AL1P,ENSG00000254767.1,4.83E-04,3.46E-04,0.002496875,0.001258013
RP11-94P11.3,ENSG00000255336.1,5.45E-04,5.45E-04,0,0
Metazoa_SRP,ENSG00000278640.1,2.49E-04,2.49E-04,0.879588636,0.03444896
GRIA4,ENSG00000152578.12,1.03728976,0.070875388,0.50907822,0.044459106
AP000641.1,ENSG00000255403.1,0.022472767,0.002542794,0,0
RNU4-55P,ENSG00000222663.1,0.001395425,0.001395425,0.008322538,0.005180655
RNU6-277P,ENSG00000252081.1,0.066870588,0.010023314,0.133456345,0.014366441
MSANTD4,ENSG00000170903.10,6.872156863,0.084584978,9.772841856,0.155360706
KBTBD3,ENSG00000182359.14,2.971437255,0.058181593,3.935884754,0.062654033
AASDHPPT,ENSG00000149313.10,22.72989107,0.278991095,22.63261411,0.339262833
RP11-677I18.3,ENSG00000254433.1,0.815084749,0.026774651,0,0
RP11-677I18.4,ENSG00000254580.1,0.003739434,0.00145957,0,0
RP11-680E19.1,ENSG00000254811.5,0.004645752,0.001192855,0,0
RP11-680E19.2,ENSG00000255065.1,0.00554793,0.002127735,0,0
GUCY1A2,ENSG00000152402.10,3.706958606,0.113220086,3.773525,0.19919154
RP11-819M15.2,ENSG00000274584.1,0.060401525,0.005111657,0,0
RP11-819M15.1,ENSG00000213252.3,0.05145512,0.002913539,0,0
RP11-382M14.1,ENSG00000255353.1,0.175785621,0.008855174,0,0
RP11-819C21.1,ENSG00000261098.1,2.452249237,0.054637944,0,0
CWF19L2,ENSG00000152404.15,16.52553595,0.241712726,19.80081155,0.276195697
SMARCE1P1,ENSG00000225215.1,0.088363399,0.006366488,0.053156061,0.008735169
ALKBH8,ENSG00000137760.14,5.54740305,0.088148262,9.441728977,0.170352389
CTD-2355J17.2,ENSG00000270969.1,0.00111329,4.22E-04,0,0
ELMOD1,ENSG00000110675.12,0.148127233,0.008550028,0.16184053,0.009444375
AP000889.2,ENSG00000255483.1,0.001385403,6.63E-04,0.004488447,0.001774636
AP000889.1,ENSG00000254758.1,0.005315468,0.001150474,0.012720833,0.002232732
SLN,ENSG00000170290.3,2.547832462,0.775596926,1.530941004,0.602271177
CTD-2651C21.3,ENSG00000254702.1,0.005274728,7.28E-04,0,0
SLC35F2,ENSG00000110660.14,6.254846187,0.147966388,21.42337822,0.616216816
RP11-832N8.1,ENSG00000240652.1,0.309648366,0.01664577,0,0
RAB39A,ENSG00000179331.2,0.324104357,0.017741581,1.347731534,0.088405961
CUL5,ENSG00000166266.13,14.39923747,0.175782408,21.89820786,0.332648018
Y_RNA,ENSG00000200855.1,0.035572331,0.00841583,0.306436174,0.081552032
